battery_power,battery_duration,clock_speed,n_cores,storage,ram,principal_camera,wifi,4G,weight,price,operating_system,brand
1700,56,0.5,4,16,2GB,1,0,1,992,1252.28624534208,iOS,Apple
1900,380,0.5,1,32,1GB,12,0,1,582,1148.4061123104918,Android,LG
900,90,1.0,1,2,1GB,14,0,0,299,1377.2224611793035,Android,Samsung
1400,46,1.5,2,32,1GB,5,0,1,721,1027.2084040759946,iOS,Apple
1500,23,1.6,4,32,2GB,4,0,1,525,1496.2429896339754,iOS,Apple
1100,7,3.0,4,32,0.256GB,5,1,1,118,1014.8958869917867,Android,LG
1300,10,1.5,8,8,1GB,6,1,1,176,640.4240023102788,Android,Motorola
1500,19,1.9,4,16,1GB,7,1,1,448,1554.5083810070164,Android,Samsung
1900,26,1.2,4,16,2GB,3,1,0,1032,1722.3824122896772,iOS,Apple
1600,9,2.8,4,32,1GB,8,1,1,314,331.73928131597097,Android,Samsung
1100,40,2.7,1,16,1GB,10,0,0,455,539.1645499529457,iOS,Apple
600,12,0.7,8,32,2GB,4,1,1,648,429.3371409374131,iOS,Apple
800,20,1.0,4,16,2GB,5,0,1,269,1396.430813224458,iOS,Apple
1400,82,1.7,1,32,2GB,6,1,0,367,1014.4093616667601,Proprietario,Asus
1800,45,0.5,8,32,1GB,5,0,1,629,323.5339075508865,Proprietario,LG
800,40,0.5,4,32,2GB,12,0,0,395,876.4144665312765,Android,Asus
1900,13,2.8,4,4,1GB,4,0,1,150,1353.187127441001,Android,Asus
1000,10,2.0,4,32,1GB,3,1,0,368,1616.5735529604672,iOS,Apple
1000,100,0.5,2,32,2GB,14,0,1,625,884.1872326531945,Android,Motorola
1500,93,1.6,1,32,2GB,5,0,1,252,1445.3467327891317,Proprietario,Motorola
1300,11,2.8,4,4,2GB,13,0,1,333,835.8436018750326,iOS,Apple
500,3,1.9,8,16,0.512GB,5,0,0,390,328.18289642623233,Android,Xiaomi
600,5,1.9,4,32,2GB,13,1,1,383,1188.3592890658467,Android,Samsung
1200,12,1.6,4,4,1GB,5,0,0,717,1149.7325643968313,iOS,Apple
1600,64,0.5,4,32,2GB,8,0,1,228,1482.8785369847794,Android,Samsung
1600,160,0.5,2,16,1GB,1,1,1,286,1707.3373636683682,iOS,Apple
1900,380,0.5,1,32,2GB,6,0,1,88,967.9260684767543,iOS,Apple
600,60,0.5,2,8,2GB,18,1,1,543,567.3961682030236,Android,Motorola
1400,233,0.6,1,32,1GB,4,1,1,449,1063.0347904663095,Android,LG
1400,9,2.2,8,32,1GB,4,0,1,649,1709.8128051893539,Android,Asus
1800,40,1.1,4,32,2GB,4,1,1,808,1148.080496521199,Android,Asus
1100,26,2.1,2,16,2GB,8,1,1,37,1938.3840075188964,Proprietario,Motorola
1600,29,0.9,4,16,0.256GB,3,1,0,922,1946.1027110250648,Android,LG
1000,7,1.8,8,32,1GB,1,0,0,440,1743.4901950090516,iOS,Apple
700,46,0.5,2,32,0.256GB,2,1,1,1125,1550.7590295934356,iOS,Apple
1300,20,2.1,2,32,2GB,2,0,1,556,1941.9252293649783,iOS,Apple
1400,9,2.9,4,16,2GB,2,0,0,817,1677.3428946625784,iOS,Apple
900,16,1.4,4,16,0.512GB,8,1,0,164,862.4844665653615,Android,LG
1900,17,2.7,4,2,2GB,8,1,1,818,838.6473315750159,iOS,Apple
1200,21,1.4,4,32,0.512GB,19,0,1,610,684.4059401591495,Android,Motorola
900,42,2.1,1,32,1GB,4,0,0,374,1554.8424780600321,iOS,Apple
1600,80,0.5,4,16,1GB,16,0,0,712,1556.498275512252,Android,LG
1800,51,0.5,8,16,2GB,1,1,0,630,1650.7638683452808,Android,Asus
1900,47,0.5,8,32,2GB,15,0,1,319,1033.4806727305977,Android,Motorola
500,12,1.0,4,32,0.512GB,8,1,1,59,673.3542829359255,Android,Motorola
900,45,0.5,4,32,1GB,4,0,1,313,222.9211934335675,iOS,Apple
1700,42,0.5,8,8,1GB,8,1,0,972,488.3144551527914,iOS,Apple
1000,14,1.4,4,32,1GB,2,1,1,476,1179.9789464437363,iOS,Apple
1600,7,2.8,8,4,2GB,10,0,1,707,441.9668819476277,Android,Motorola
1900,29,0.8,8,4,0.256GB,5,0,1,651,417.4143295420447,Android,Asus
800,6,1.9,8,2,2GB,12,1,0,587,995.7600175810892,Android,Xiaomi
1300,12,2.7,4,4,2GB,12,0,0,469,508.9679655578432,Proprietario,Xiaomi
600,18,0.8,4,16,2GB,2,0,0,145,781.3117826652671,Android,Samsung
800,33,0.6,4,16,0.512GB,4,1,1,434,1474.516683191851,Android,Samsung
1200,16,2.4,2,8,2GB,6,0,1,591,1465.7399657137425,Proprietario,LG
1100,30,0.9,4,16,0.512GB,7,1,0,746,1398.088270527165,iOS,Apple
1800,11,2.3,8,32,2GB,3,0,1,581,533.2635953035614,Android,Samsung
1000,38,2.6,1,16,1GB,7,1,0,681,1260.6425198364316,Android,Motorola
1000,10,2.0,4,8,2GB,2,0,1,252,1142.2071998926187,Android,Asus
1100,110,0.5,2,16,1GB,2,1,0,604,1145.6491028032663,Android,Asus
900,16,2.7,2,8,2GB,3,0,0,694,994.7486779014795,Android,LG
1500,17,1.4,4,16,2GB,5,0,1,531,509.55096099888067,Android,Xiaomi
1000,7,2.8,4,16,1GB,8,1,1,601,630.687715008176,iOS,Apple
1900,24,1.1,8,16,2GB,12,1,0,497,1695.9095200148045,iOS,Apple
1600,72,1.1,2,16,0.512GB,6,0,1,242,1650.8780041245614,iOS,Apple
1000,6,3.0,4,4,1GB,6,0,1,-192,770.9988202717352,Android,Asus
600,24,0.5,4,16,2GB,12,1,1,452,1009.3370293851252,iOS,Apple
1100,26,2.1,2,16,2GB,2,1,1,547,1394.5873029415038,Android,Samsung
1200,30,0.8,4,8,2GB,4,1,1,317,1132.0367907877367,Android,Motorola
700,17,0.5,8,32,2GB,11,0,1,416,1653.092433851771,Android,Asus
1700,65,2.6,1,4,1GB,2,0,0,375,1894.5131805786136,iOS,Apple
900,15,1.9,2,32,2GB,4,0,1,694,1174.3023128696193,Android,LG
500,18,0.9,2,16,2GB,15,0,1,180,875.9186913481885,iOS,Apple
1000,9,1.8,4,8,1GB,4,1,1,475,1056.0639663055013,iOS,Apple
1800,45,0.5,8,32,2GB,5,1,0,396,1478.7619410152874,iOS,Apple
900,10,1.4,4,16,1GB,9,1,0,448,1363.511517717558,Proprietario,Samsung
600,3,1.9,8,16,0.512GB,2,0,0,353,1451.4790107776312,iOS,Apple
1600,20,1.6,4,32,2GB,2,0,0,-113,80.64355550476648,iOS,Apple
700,17,0.5,8,16,1GB,4,0,1,638,1168.0143786291708,iOS,Apple
900,16,0.8,8,32,0.256GB,6,1,1,-118,418.0163665893996,Android,Samsung
1200,120,0.5,2,32,1GB,3,1,1,716,1895.949878395598,Android,LG
600,18,1.1,2,32,2GB,11,0,1,374,966.8186615430828,Android,Samsung
900,19,2.3,2,32,2GB,5,0,1,313,1611.0792602798065,iOS,Apple
1400,31,0.9,4,16,2GB,12,0,1,783,1630.4654479316964,Proprietario,Xiaomi
1300,65,0.5,4,16,0.512GB,10,0,1,961,149.2598575924128,Android,Motorola
500,7,1.3,4,32,2GB,1,1,0,745,1285.6846331828226,iOS,Apple
1900,190,0.5,2,32,2GB,5,0,0,169,1074.2492151817253,Android,Motorola
900,17,1.3,4,8,0.512GB,1,1,0,1014,1315.473186232882,Android,Samsung
1000,9,1.7,4,32,2GB,4,0,1,595,1688.3832123320567,Android,LG
1300,56,2.3,1,32,2GB,1,0,1,164,912.8473583841477,iOS,Apple
1800,15,1.9,4,32,2GB,2,1,0,-135,915.4105387226059,Android,Xiaomi
1900,95,0.5,4,16,2GB,1,1,1,459,1175.6785032470323,iOS,Apple
500,41,0.6,2,32,0.256GB,5,1,1,54,500.5734703291214,Proprietario,Motorola
1000,35,0.7,4,16,2GB,3,1,1,484,909.238007912135,Android,Samsung
1900,48,1.3,2,32,1GB,2,1,0,114,946.7686969447192,iOS,Apple
1300,9,1.7,8,16,2GB,5,0,1,297,1420.6763570496314,Android,Asus
800,20,0.5,8,32,1GB,3,1,0,418,1284.8123523627796,Android,Asus
900,37,1.2,2,32,2GB,4,0,0,556,672.6851205858896,iOS,Apple
1800,45,2.0,2,16,2GB,3,1,1,644,797.0442596124698,Android,Samsung
700,3,2.5,8,32,2GB,3,1,0,625,1263.931266367443,iOS,Apple
900,5,2.3,8,16,1GB,12,1,0,216,739.5537285176861,iOS,Apple
1100,11,1.6,4,32,2GB,15,1,0,333,1266.4900801931365,iOS,Apple
700,23,0.5,4,16,2GB,4,1,1,53,1170.8166961755737,Android,Motorola
700,16,0.6,8,32,0.512GB,2,1,0,18,1103.172698511378,Proprietario,LG
1900,8,2.7,8,8,2GB,8,0,0,192,1095.963547129829,Android,Samsung
1200,10,1.6,8,32,1GB,2,1,1,646,1003.7771665715861,iOS,Apple
1500,50,1.0,2,64,2GB,8,1,1,548,1225.8385516852468,iOS,Apple
1500,35,1.4,2,8,1GB,3,1,1,176,775.2837104444659,Android,LG
500,2,2.5,8,4,2GB,3,1,0,493,1296.3846688098554,Android,Motorola
500,8,3.0,2,16,1GB,1,0,1,460,1317.2810385218334,Android,Motorola
1000,5,2.2,8,16,2GB,6,0,0,553,1186.1682522923024,iOS,Apple
800,8,1.3,8,16,1GB,1,1,0,206,648.797478889435,Android,Motorola
1400,31,1.5,2,8,2GB,5,1,0,553,649.5728753336144,iOS,Apple
1800,20,2.9,2,16,2GB,2,0,0,575,855.3140013971561,iOS,Apple
900,42,0.7,2,32,1GB,7,0,0,421,1617.2044666338454,Android,Motorola
1800,46,1.3,2,64,2GB,9,1,1,313,-46.69066055979556,Android,LG
1400,11,2.4,4,16,2GB,3,0,1,396,442.2751372223321,Android,LG
1200,40,0.5,4,16,1GB,10,0,1,545,677.306371053915,Android,LG
600,60,0.5,2,16,2GB,8,0,1,681,869.9153232341116,Android,LG
1300,46,0.7,4,16,2GB,3,0,1,711,1217.7681717038083,Android,Motorola
900,45,0.5,4,32,2GB,3,1,1,603,816.5677246703209,iOS,Apple
1800,180,1.0,1,32,2GB,7,0,1,327,1811.041427719826,Android,LG
1400,70,0.5,4,16,1GB,16,1,1,823,1654.4985097745384,Android,Motorola
500,6,0.9,8,32,1GB,1,0,0,251,1153.433960102617,Android,Xiaomi
600,24,0.5,4,32,2GB,9,0,1,76,801.4278939464277,Android,Xiaomi
1200,120,0.5,2,8,1GB,4,0,1,497,1566.2897126249431,Android,Xiaomi
1700,19,2.2,4,8,1GB,12,0,0,532,753.3639837446489,Android,Asus
1200,7,2.8,4,64,1GB,12,1,0,481,1296.4779985062091,iOS,Apple
1400,36,1.9,2,32,2GB,2,0,1,203,662.782146701264,Android,LG
500,71,0.7,1,32,1GB,4,0,0,583,1390.435464328341,Android,Samsung
700,6,2.8,4,64,2GB,1,0,1,517,1669.2333328412342,iOS,Apple
800,22,0.5,8,8,0.512GB,6,1,0,791,1171.3758836027027,Android,Xiaomi
700,10,1.1,4,8,2GB,12,0,0,130,886.3466900871033,iOS,Apple
1200,16,1.5,4,16,2GB,14,1,1,697,1044.6179639468821,iOS,Apple
1300,25,1.7,2,32,0.256GB,2,0,0,306,1425.0574382537611,Android,Samsung
1000,8,1.9,4,8,1GB,8,0,0,390,1489.6404601200177,Proprietario,Samsung
1200,24,0.8,4,16,2GB,3,0,1,505,1065.8060930089205,iOS,Apple
1400,31,2.2,2,32,2GB,2,1,0,789,1057.8810518578412,Proprietario,Samsung
1700,36,2.3,2,32,0.512GB,12,1,1,663,1016.337017425688,iOS,Apple
500,20,0.5,4,2,2GB,4,1,0,721,1530.2986214811788,iOS,Apple
600,5,1.8,4,32,1GB,5,0,0,720,1703.0482038589068,Android,LG
700,50,1.4,1,32,1GB,4,1,0,553,664.5399803346752,Android,LG
1200,30,0.5,8,32,0.256GB,2,0,0,848,1697.5273258110642,Android,LG
600,4,2.1,8,16,2GB,7,0,0,236,435.81278723219384,iOS,Apple
500,3,2.6,4,16,0.512GB,1,1,0,517,1008.7672363946509,Android,Motorola
500,3,2.0,8,32,1GB,1,1,1,728,1395.1586017554428,Android,LG
1500,60,0.5,4,32,0.256GB,12,1,0,410,514.2184270267933,Android,Samsung
1000,27,0.9,4,4,0.512GB,1,1,0,477,1676.3433674979915,iOS,Apple
700,21,1.6,2,32,2GB,4,0,1,654,735.7887343630952,Android,Xiaomi
1700,68,0.5,4,16,2GB,1,1,0,558,1417.3167565517956,iOS,Apple
500,7,1.7,4,16,2GB,1,1,1,775,1298.095078308673,Proprietario,Xiaomi
1500,25,1.5,4,4,1GB,6,1,1,682,1382.1611949531818,Android,LG
800,6,2.4,4,32,0.512GB,1,1,0,361,1647.5669292851428,iOS,Apple
900,36,0.5,4,32,2GB,3,1,1,485,1210.9241973150406,Proprietario,Xiaomi
600,17,0.7,4,16,0.512GB,4,0,1,371,1041.2996660236254,iOS,Apple
600,12,2.4,2,32,2GB,13,1,1,370,791.6470488635891,iOS,Apple
800,7,1.5,8,16,1GB,8,1,1,483,1386.4627521521284,Android,Asus
1400,18,1.5,4,32,2GB,13,1,0,326,860.8967278676192,iOS,Apple
1700,47,0.6,4,16,2GB,3,0,1,156,582.2679990628923,iOS,Apple
800,14,1.8,2,32,1GB,4,0,0,177,1801.061843125698,Android,Asus
900,42,2.1,1,32,2GB,9,0,0,636,926.75118726752,Android,Motorola
1600,76,2.1,1,2,2GB,4,1,1,562,774.6220770221599,iOS,Apple
1500,22,2.2,2,4,2GB,8,1,0,153,648.003899291455,Proprietario,Asus
1000,9,1.7,4,32,0.256GB,4,0,1,644,1164.5380589354538,Android,Motorola
900,56,1.6,1,32,1GB,9,1,1,600,1604.3163475589226,Android,Xiaomi
600,10,0.8,8,16,1GB,6,0,1,717,1051.239663228379,iOS,Apple
800,57,1.4,1,16,2GB,1,1,0,330,685.8736853320635,Android,Xiaomi
1100,24,1.5,2,32,2GB,4,1,1,496,1208.1392111960986,Android,Samsung
600,3,2.2,8,16,2GB,3,0,1,447,1653.53651011667,Android,Xiaomi
1600,33,1.2,4,32,1GB,6,0,1,352,1781.7794510545607,Android,Samsung
1700,16,1.3,8,8,1GB,2,1,1,569,1136.8154297859817,Android,Motorola
900,37,0.6,4,32,2GB,8,1,1,370,1828.8224396678816,Android,Motorola
700,19,0.9,4,8,1GB,12,0,1,847,1878.5780580799262,iOS,Apple
1600,133,0.6,2,16,2GB,2,1,1,503,1060.4918982947167,iOS,Apple
1500,50,1.5,2,32,2GB,1,0,0,643,1956.0588456284804,Proprietario,Xiaomi
500,8,0.8,8,32,1GB,1,1,0,870,750.2651513298351,Android,Samsung
900,16,1.8,2,32,0.512GB,2,1,1,795,1220.9450039472433,Android,Samsung
1300,260,0.5,1,32,2GB,4,1,0,492,1018.5475481863459,iOS,Apple
500,7,1.0,8,8,1GB,8,1,0,467,783.6133355098632,Android,Asus
1500,300,0.5,1,4,2GB,3,0,1,334,1486.0847257806863,Android,LG
600,10,2.9,2,4,1GB,3,0,1,651,2734.742595877994,Android,Asus
1600,38,0.6,8,16,0.512GB,14,1,0,951,902.696579618774,Android,Samsung
1700,24,1.0,8,32,2GB,3,1,1,568,2077.8975659308044,Android,LG
1700,47,1.2,2,32,2GB,11,0,0,526,1372.113675151055,Proprietario,LG
1900,45,0.6,8,32,0.512GB,9,1,1,-36,989.9635895326776,Android,Motorola
1000,10,2.5,4,32,2GB,13,1,1,500,1329.707031103723,Android,LG
600,8,1.8,4,32,0.512GB,1,0,1,398,1845.4872714021121,Android,Xiaomi
1700,56,0.5,4,2,0.256GB,8,1,0,492,784.5792430753341,Android,Xiaomi
1500,7,2.9,8,16,0.512GB,1,1,0,435,2425.210708321948,Android,Asus
800,12,1.1,4,16,0.512GB,14,1,1,543,1172.1606308655466,Android,Samsung
1700,16,2.6,4,8,2GB,6,0,0,386,1674.0925810691115,Android,Samsung
900,25,0.7,4,32,2GB,1,0,1,64,1193.1501747816656,Android,Xiaomi
1600,57,2.8,1,8,2GB,3,0,0,378,1972.8266701771204,Android,Samsung
600,6,1.4,8,16,0.512GB,4,0,1,871,1129.9951377935424,Android,Motorola
1600,32,2.5,2,16,0.512GB,3,0,1,443,440.09533055873544,Android,Motorola
1100,28,1.9,2,4,0.512GB,5,0,0,758,1299.026526947934,Android,Xiaomi
1000,4,2.7,8,16,1GB,3,0,0,437,2040.9904975547788,iOS,Apple
1900,105,0.6,2,16,2GB,3,0,1,478,1353.1732588559871,iOS,Apple
1200,6,2.8,8,32,1GB,1,0,0,848,1240.60811138532,Android,Motorola
1700,85,0.5,4,32,2GB,11,0,1,618,1530.1892909070175,Android,Xiaomi
900,11,2.6,2,32,2GB,7,0,0,852,1080.8269581518198,iOS,Apple
1100,6,2.3,8,16,1GB,7,0,0,1037,1321.4020350624937,iOS,Apple
1700,42,0.5,8,16,2GB,1,0,1,673,882.6949030984085,Proprietario,Samsung
1200,40,1.0,2,16,2GB,7,1,1,727,1379.8488575720103,Android,Samsung
1200,11,1.7,4,16,2GB,8,1,0,185,1724.8738889712813,Android,Xiaomi
1900,18,1.5,8,32,2GB,10,1,0,616,1164.5064860587174,Android,LG
1700,19,2.9,2,3,1GB,2,0,1,612,1361.8920381978535,iOS,Apple
1400,46,0.6,4,16,0.512GB,1,0,0,463,1693.9270659736387,Android,Xiaomi
1000,4,2.9,8,32,2GB,1,1,1,561,1591.9477699189326,Android,Asus
800,22,0.9,4,4,1GB,5,1,0,452,2315.118342649929,iOS,Apple
800,8,1.6,4,32,0.256GB,12,0,1,598,313.2169016962024,Android,LG
1100,15,1.2,4,2,1GB,2,0,0,352,622.1639488359638,Android,Asus
600,30,0.5,4,64,2GB,12,1,0,119,600.4527794435901,Android,Samsung
900,50,1.8,1,32,1GB,12,1,1,917,1160.4920480905894,Proprietario,Motorola
1700,21,1.6,4,2,2GB,18,1,1,25,740.3077641074658,Android,Xiaomi
1800,30,1.2,4,16,1GB,8,0,0,616,1643.9394670435124,Android,Samsung
500,3,2.1,8,16,0.512GB,18,1,1,537,1556.3295951493133,iOS,Apple
1200,7,2.7,4,8,0.512GB,5,1,0,406,1339.7560092471758,Android,LG
1300,76,1.7,1,16,2GB,3,0,0,139,456.93770021436796,Android,Motorola
700,77,0.9,1,32,0.512GB,4,1,0,799,1255.543231743432,Android,Asus
1000,10,2.3,4,2,2GB,11,0,0,528,1803.7676926605081,Proprietario,LG
1700,26,2.1,2,32,2GB,2,1,0,96,1786.250858832003,Android,Asus
1500,8,2.4,8,8,0.256GB,18,1,1,497,1524.6862995892725,Android,Samsung
1000,5,2.3,8,8,2GB,1,1,1,784,983.4212564432538,Android,Asus
1900,67,2.8,1,8,1GB,3,1,1,467,947.392767869112,Android,Xiaomi
1300,22,2.9,2,32,0.256GB,4,0,0,182,695.07769774722,Android,Xiaomi
1100,110,0.5,2,32,0.256GB,7,0,1,335,1032.8109914840213,Android,Xiaomi
700,5,2.7,4,8,2GB,1,1,1,567,976.5642959053644,iOS,Apple
1500,20,1.8,4,32,0.512GB,8,1,0,846,1093.5063915329754,iOS,Apple
1300,10,2.1,4,32,2GB,3,1,0,634,1496.9810653172544,Android,Motorola
1700,56,1.0,2,16,0.256GB,1,0,1,910,1708.0393366912642,Android,Xiaomi
1000,200,0.5,1,8,2GB,2,0,0,140,1624.0356103614301,Android,Xiaomi
600,13,0.9,4,32,2GB,3,1,1,718,1506.5485742004262,Android,LG
1800,90,0.5,4,32,0.512GB,9,1,0,363,1531.5754255901288,Android,Asus
1600,84,1.9,1,16,1GB,2,0,1,176,1256.9467625669981,iOS,Apple
900,8,1.4,8,8,2GB,1,0,0,438,1523.9331324586697,iOS,Apple
700,11,1.5,4,8,2GB,9,1,0,153,504.7599783997763,Android,Samsung
1300,18,1.4,4,32,2GB,1,1,0,254,39.78599219697139,Android,Motorola
1400,17,1.6,4,32,2GB,3,0,1,831,1208.9415082600456,Proprietario,Motorola
1000,17,0.8,8,16,1GB,7,1,0,460,1264.1204638115642,Android,Xiaomi
1800,28,0.8,8,32,1GB,12,0,1,112,826.9322894368194,Android,Motorola
700,5,2.4,4,8,2GB,1,1,0,486,733.115660759724,iOS,Apple
600,8,1.4,4,32,2GB,2,0,0,883,914.4167449662323,iOS,Apple
900,45,0.5,4,2,1GB,2,0,0,292,1064.9126007267832,iOS,Apple
1800,31,1.9,2,32,2GB,5,0,0,580,880.9221981494156,Android,LG
1200,50,1.2,2,8,0.256GB,4,1,0,670,2035.6849685034515,Android,Asus
600,6,1.2,8,32,2GB,1,0,1,82,208.53008024437884,Android,LG
1900,39,1.2,4,32,0.256GB,9,0,0,373,1549.2861277566324,Android,Motorola
700,14,2.5,2,32,0.512GB,3,0,1,579,1688.3383408729858,Android,Xiaomi
900,30,1.0,2,16,2GB,1,1,0,742,1341.5804856991904,iOS,Apple
1100,26,2.1,2,32,1GB,2,0,1,552,1683.574540869581,Android,Xiaomi
1800,9,2.7,8,8,0.512GB,4,0,1,935,1475.1385478622628,Android,Samsung
700,10,1.0,8,16,2GB,12,0,1,345,804.0493243447702,Android,LG
1300,27,2.4,2,32,0.512GB,1,1,1,60,1144.4082064274528,Android,Xiaomi
500,16,0.5,4,16,2GB,1,0,1,407,1299.1359578509348,iOS,Apple
500,20,2.5,1,32,2GB,8,0,0,650,869.8310085877642,Android,Asus
700,8,1.0,8,32,1GB,9,0,1,226,1715.8877683415026,Android,Samsung
1000,15,2.1,2,32,2GB,8,1,1,426,1309.973532092696,Android,Asus
1900,23,1.6,4,8,1GB,2,1,1,-37,1229.341838428339,iOS,Apple
1800,60,0.5,4,8,1GB,5,1,0,464,1291.9585925591769,Android,Xiaomi
1100,31,0.5,8,32,1GB,12,0,1,845,1314.0536859689917,Android,Xiaomi
1000,20,0.7,8,32,2GB,2,1,1,261,865.4740867532346,Android,Motorola
1200,16,2.4,2,32,0.512GB,8,0,1,355,1257.3503258161925,Android,Asus
1600,14,1.6,8,32,1GB,12,0,1,799,1484.9441454349421,Android,LG
700,6,1.3,8,32,2GB,5,1,1,502,1750.9211689670074,Proprietario,Samsung
1800,200,0.9,1,32,1GB,8,1,1,504,1230.1850878911428,Android,Samsung
700,14,1.6,2,16,1GB,1,1,1,618,1520.3829476664937,Android,Xiaomi
800,5,2.0,8,2,1GB,3,0,1,470,1227.020837243083,Proprietario,Motorola
1400,20,1.7,4,8,2GB,4,0,0,309,1844.6950653441081,Android,Motorola
700,58,0.6,2,16,1GB,6,0,1,428,1860.817562897825,Android,Samsung
1000,7,2.7,4,32,2GB,1,1,0,660,480.54627708140765,Android,Samsung
1300,54,0.6,4,32,2GB,4,1,0,306,1276.8710933495584,Android,Samsung
1700,340,0.5,1,32,2GB,7,1,1,738,1192.2806610277864,iOS,Apple
1500,12,2.5,4,4,2GB,12,0,1,414,1256.5272896059766,Android,Samsung
1600,80,0.5,4,16,2GB,1,0,1,418,911.9759485974347,iOS,Apple
1500,11,2.2,4,16,2GB,4,1,0,928,1108.0164067175224,Proprietario,Asus
1200,8,2.5,4,4,1GB,5,0,1,625,743.0180285438639,Android,Asus
700,4,2.9,4,4,0.512GB,7,0,0,627,2066.484570728508,Android,Xiaomi
500,20,0.5,4,4,1GB,2,0,1,275,1682.8893681302122,Android,Asus
1000,4,2.9,8,16,1GB,5,0,1,476,1251.12721636119,iOS,Apple
500,6,1.2,4,32,1GB,4,0,0,677,1142.851570241495,Android,Samsung
1700,56,0.5,4,4,2GB,12,0,1,546,1264.127711559505,Android,Samsung
700,7,1.4,8,16,1GB,2,1,0,216,1042.9461301361043,Android,Asus
700,11,0.9,8,64,2GB,4,0,0,346,1138.7725031125099,iOS,Apple
1500,31,1.6,2,16,1GB,1,0,1,994,2266.357800742918,Android,Samsung
1300,6,2.8,8,16,0.512GB,10,1,0,757,1376.4470375358108,iOS,Apple
700,5,1.5,8,16,2GB,4,1,0,396,906.5228428712337,iOS,Apple
700,28,2.5,1,64,2GB,8,0,1,582,271.9200755052075,Proprietario,Asus
600,5,2.7,4,32,1GB,8,0,0,475,1734.2345295683394,Android,Samsung
1500,14,2.1,4,16,2GB,4,0,1,884,1401.6467863605608,Proprietario,LG
500,20,0.5,4,16,0.256GB,2,1,0,201,1798.2958036851182,Proprietario,Xiaomi
1500,50,0.6,4,4,2GB,8,1,0,580,1169.3189602796683,Android,LG
1900,18,2.6,4,32,2GB,6,0,0,91,615.5088572093127,Android,Asus
1800,30,1.0,4,16,1GB,3,1,0,392,954.8501446070599,Android,Xiaomi
1000,8,2.0,4,16,2GB,8,0,0,439,795.6370249047511,iOS,Apple
600,20,0.6,4,32,1GB,13,1,0,911,1467.377964570316,iOS,Apple
600,17,0.5,8,16,2GB,9,0,0,425,1153.5783567298602,Android,Motorola
1900,33,1.9,2,32,1GB,3,1,0,645,1167.0476672528955,iOS,Apple
1700,60,0.7,4,32,1GB,4,1,0,237,1694.6226078933578,Android,LG
600,5,1.4,8,3,0.512GB,2,1,1,725,1438.5907044775008,Proprietario,Samsung
1500,62,1.2,2,8,2GB,2,1,0,382,1845.9616129866888,Android,LG
1700,9,2.9,4,32,0.256GB,2,0,0,771,302.78413185959823,iOS,Apple
1600,80,1.0,2,16,0.512GB,4,0,1,850,1414.8152921734775,Android,Xiaomi
600,5,1.3,8,4,2GB,5,0,1,476,1118.9931873934286,Proprietario,Xiaomi
1900,21,1.8,4,16,1GB,4,0,0,281,435.45465406784126,iOS,Apple
500,6,1.1,8,16,2GB,2,1,1,217,1337.6776728013692,iOS,Apple
1100,22,0.8,4,32,0.512GB,6,0,1,381,1339.8510734553552,Android,Samsung
800,26,3.0,1,8,2GB,2,1,0,789,1281.3078582685137,Android,Motorola
900,90,0.5,2,32,2GB,9,0,1,676,1490.2232366307185,Proprietario,Samsung
1100,17,0.8,8,16,2GB,7,1,0,123,713.4173019745454,Android,Xiaomi
1200,34,0.5,8,8,0.256GB,2,1,0,342,1528.0749148487932,Android,Samsung
1300,59,1.1,2,16,2GB,1,0,1,513,1866.0433616707892,Android,Motorola
1400,12,2.2,4,32,1GB,3,0,1,606,699.1654943021616,Android,Asus
1600,44,1.2,2,8,1GB,1,0,1,449,1147.8725200545225,Proprietario,Samsung
900,11,1.0,8,4,1GB,4,1,1,559,525.5849401308594,iOS,Apple
1400,17,2.6,2,4,1GB,8,1,0,654,583.511499708846,Android,Asus
1700,17,1.6,4,32,2GB,4,0,0,593,430.91948126027455,Android,Motorola
1200,13,1.8,4,32,2GB,12,1,0,622,1387.8436231322157,iOS,Apple
700,4,2.2,8,32,2GB,4,0,0,551,816.4952787650454,Android,Samsung
1800,17,2.1,4,32,2GB,8,1,0,457,691.3379771761169,Android,LG
1100,61,0.9,2,32,1GB,6,0,1,894,1628.9121669175793,iOS,Apple
600,15,1.0,4,8,1GB,9,0,1,781,541.8557120357453,Android,Asus
1500,51,2.9,1,32,1GB,2,1,0,499,1848.853459876113,Android,Asus
500,5,2.8,2,8,2GB,2,0,0,564,785.0579698005807,Android,Xiaomi
1600,66,2.4,1,32,0.256GB,8,0,1,393,1107.8545587945182,Android,Motorola
1800,11,2.0,8,32,2GB,11,0,1,588,787.5404755072121,Proprietario,Asus
600,6,2.9,2,16,1GB,1,1,0,538,1446.963489858266,Android,Samsung
1400,56,0.5,4,16,2GB,12,1,0,541,183.3142511620963,Android,Xiaomi
800,36,2.2,1,32,2GB,1,0,0,613,1334.2067304418056,Android,Asus
700,23,0.5,4,2,0.512GB,2,0,1,772,1438.5191577388468,Android,LG
1900,18,2.6,4,32,1GB,2,1,0,293,957.5699842360442,iOS,Apple
1900,26,0.9,8,32,2GB,1,0,1,688,1047.1309361199174,Android,Xiaomi
1500,33,0.9,4,32,0.512GB,4,1,1,573,1273.6020608407998,iOS,Apple
500,4,2.0,4,32,2GB,5,1,1,364,1597.9836124883961,Android,Xiaomi
